SiteID,470548,Site Timezone,8,Data Timezone,8,Longitude,121.28936,Latitude,14.181038
Year,Month,Day,Hour,Minute,surface air pressure (Pa),wind speed at 10m (m/s)
2020,1,1,0,0,100780,3.91
2020,1,1,0,15,100780,3.98
2020,1,1,0,30,100770,3.88
2020,1,1,0,45,100770,3.87
2020,1,1,1,0,100760,4.0200000000000005
2020,1,1,1,15,100750,4.16
2020,1,1,1,30,100740,4.04
2020,1,1,1,45,100730,4.09
2020,1,1,2,0,100720,4.12
2020,1,1,2,15,100710,4.2700000000000005
2020,1,1,2,30,100690,4.44
2020,1,1,2,45,100680,4.41
2020,1,1,3,0,100670,4.34
2020,1,1,3,15,100660,4.26
2020,1,1,3,30,100660,4.17
2020,1,1,3,45,100660,4.21
2020,1,1,4,0,100660,4.24
2020,1,1,4,15,100660,4.19
2020,1,1,4,30,100670,4.11
2020,1,1,4,45,100670,4.01
2020,1,1,5,0,100680,4.09
2020,1,1,5,15,100690,4.05
2020,1,1,5,30,100710,4
2020,1,1,5,45,100720,3.93
2020,1,1,6,0,100740,3.9
2020,1,1,6,15,100750,3.94
2020,1,1,6,30,100760,3.89
2020,1,1,6,45,100770,3.95
2020,1,1,7,0,100780,3.95
2020,1,1,7,15,100770,3.98
2020,1,1,7,30,100760,3.91
2020,1,1,7,45,100750,3.86
2020,1,1,8,0,101110,4.14
2020,1,1,8,15,101120,4.21
2020,1,1,8,30,101130,4.33
2020,1,1,8,45,101150,4.51
2020,1,1,9,0,101160,4.71
2020,1,1,9,15,101170,5.37
2020,1,1,9,30,101180,5.8500000000000005
2020,1,1,9,45,101190,6.140000000000001
2020,1,1,10,0,101200,6.04
2020,1,1,10,15,101180,6.11
2020,1,1,10,30,101160,6.04
2020,1,1,10,45,101150,6.12
2020,1,1,11,0,101130,6.2
2020,1,1,11,15,101110,6.5200000000000005
2020,1,1,11,30,101100,6.57
2020,1,1,11,45,101080,6.5600000000000005
2020,1,1,12,0,101070,6.67
2020,1,1,12,15,101050,6.68
2020,1,1,12,30,101040,6.69
2020,1,1,12,45,101020,6.5200000000000005
2020,1,1,13,0,101010,6.49
2020,1,1,13,15,101000,6.58
2020,1,1,13,30,100990,6.45
2020,1,1,13,45,100970,6.36
2020,1,1,14,0,100960,6.49
2020,1,1,14,15,100960,6.43
2020,1,1,14,30,100970,6.390000000000001
2020,1,1,14,45,100970,6.26
2020,1,1,15,0,100970,6.08
2020,1,1,15,15,100970,6.33
2020,1,1,15,30,100980,6.25
2020,1,1,15,45,100980,6.16
2020,1,1,16,0,100990,5.8
2020,1,1,16,15,101000,5.57
2020,1,1,16,30,101010,5.22
2020,1,1,16,45,101010,4.51
2020,1,1,17,0,101020,4.23
2020,1,1,17,15,101030,4.03
2020,1,1,17,30,101030,3.81
2020,1,1,17,45,101040,3.73
2020,1,1,18,0,101040,3.7
2020,1,1,18,15,101060,3.64
2020,1,1,18,30,101080,3.34
2020,1,1,18,45,101100,2.92
2020,1,1,19,0,101110,2.8000000000000003
2020,1,1,19,15,101120,3
2020,1,1,19,30,101130,3.12
2020,1,1,19,45,101140,3.13
2020,1,1,20,0,101150,3.12
2020,1,1,20,15,101150,3.0700000000000003
2020,1,1,20,30,101150,2.86
2020,1,1,20,45,101160,2.89
2020,1,1,21,0,101160,2.84
2020,1,1,21,15,101160,2.61
2020,1,1,21,30,101170,2.64
2020,1,1,21,45,101170,2.63
2020,1,1,22,0,101170,2.57
2020,1,1,22,15,101150,2.42
2020,1,1,22,30,101120,2.3000000000000003
2020,1,1,22,45,101100,2.2
2020,1,1,23,0,101080,2.32
2020,1,1,23,15,101070,2.23
2020,1,1,23,30,101060,2.44
2020,1,1,23,45,101060,2.3000000000000003
2020,1,2,0,0,101050,2.31
2020,1,2,0,15,101040,2.37
2020,1,2,0,30,101040,2.5100000000000002
2020,1,2,0,45,101030,2.47
2020,1,2,1,0,101020,2.5
2020,1,2,1,15,101010,2.36
2020,1,2,1,30,100990,2.24
2020,1,2,1,45,100970,2.08
2020,1,2,2,0,100950,2
2020,1,2,2,15,100950,1.8800000000000001
2020,1,2,2,30,100940,2.05
2020,1,2,2,45,100930,2
2020,1,2,3,0,100930,1.8
2020,1,2,3,15,100930,1.75
2020,1,2,3,30,100930,1.94
2020,1,2,3,45,100930,2
2020,1,2,4,0,100930,2.2800000000000002
2020,1,2,4,15,100930,2.15
2020,1,2,4,30,100940,1.77
2020,1,2,4,45,100950,1.55
2020,1,2,5,0,100950,1.3900000000000001
2020,1,2,5,15,100980,0.96
2020,1,2,5,30,101000,1.1300000000000001
2020,1,2,5,45,101030,0.99
2020,1,2,6,0,101050,1.07
2020,1,2,6,15,101070,1.44
2020,1,2,6,30,101090,1.6300000000000001
2020,1,2,6,45,101110,1.92
2020,1,2,7,0,101130,2.37
2020,1,2,7,15,101150,2.81
2020,1,2,7,30,101160,3.42
2020,1,2,7,45,101180,4.33
2020,1,2,8,0,101190,5.46
2020,1,2,8,15,101200,6.09
2020,1,2,8,30,101210,6.45
2020,1,2,8,45,101220,6.84
2020,1,2,9,0,101230,6.95
2020,1,2,9,15,101230,7.05
2020,1,2,9,30,101230,6.8
2020,1,2,9,45,101230,6.88
2020,1,2,10,0,101230,6.94
2020,1,2,10,15,101220,6.890000000000001
2020,1,2,10,30,101200,6.84
2020,1,2,10,45,101180,6.78
2020,1,2,11,0,101160,6.71
2020,1,2,11,15,101150,6.69
2020,1,2,11,30,101140,6.76
2020,1,2,11,45,101130,6.76
2020,1,2,12,0,101120,6.78
2020,1,2,12,15,101100,6.74
2020,1,2,12,30,101070,6.75
2020,1,2,12,45,101050,6.7700000000000005
2020,1,2,13,0,101030,6.87
2020,1,2,13,15,101010,6.7700000000000005
2020,1,2,13,30,100990,6.640000000000001
2020,1,2,13,45,100970,6.58
2020,1,2,14,0,100950,6.59
2020,1,2,14,15,100940,6.5600000000000005
2020,1,2,14,30,100930,6.49
2020,1,2,14,45,100920,6.53
2020,1,2,15,0,100910,6.63
2020,1,2,15,15,100910,6.61
2020,1,2,15,30,100920,6.48
2020,1,2,15,45,100920,6.17
2020,1,2,16,0,100930,6.07
2020,1,2,16,15,100930,5.8500000000000005
2020,1,2,16,30,100940,5.46
2020,1,2,16,45,100940,4.83
2020,1,2,17,0,100950,4.49
2020,1,2,17,15,100950,4.21
2020,1,2,17,30,100960,3.7
2020,1,2,17,45,100970,3.47
2020,1,2,18,0,100970,3.21
2020,1,2,18,15,100980,3.09
2020,1,2,18,30,100990,2.82
2020,1,2,18,45,101000,2.61
2020,1,2,19,0,101000,2.34
2020,1,2,19,15,101020,2.2600000000000002
2020,1,2,19,30,101040,2.46
2020,1,2,19,45,101060,2.56
2020,1,2,20,0,101070,2.56
2020,1,2,20,15,101080,2.58
2020,1,2,20,30,101090,2.5100000000000002
2020,1,2,20,45,101100,2.72
2020,1,2,21,0,101110,2.75
2020,1,2,21,15,101120,2.89
2020,1,2,21,30,101130,3
2020,1,2,21,45,101130,3.0500000000000003
2020,1,2,22,0,101140,3.0700000000000003
2020,1,2,22,15,101110,3.0500000000000003
2020,1,2,22,30,101080,2.98
2020,1,2,22,45,101050,2.86
2020,1,2,23,0,101020,2.86
2020,1,2,23,15,101020,2.73
2020,1,2,23,30,101010,2.66
2020,1,2,23,45,101010,2.6
2020,1,3,0,0,101010,2.69
2020,1,3,0,15,101000,2.72
2020,1,3,0,30,100990,2.71
2020,1,3,0,45,100980,2.77
2020,1,3,1,0,100970,2.9
2020,1,3,1,15,100960,2.7800000000000002
2020,1,3,1,30,100940,2.83
2020,1,3,1,45,100930,2.83
2020,1,3,2,0,100920,2.68
2020,1,3,2,15,100900,2.61
2020,1,3,2,30,100880,2.58
2020,1,3,2,45,100870,2.48
2020,1,3,3,0,100850,2.5100000000000002
2020,1,3,3,15,100840,2.56
2020,1,3,3,30,100840,2.5
2020,1,3,3,45,100830,2.64
2020,1,3,4,0,100830,2.68
2020,1,3,4,15,100830,2.45
2020,1,3,4,30,100840,2.81
2020,1,3,4,45,100840,2.65
2020,1,3,5,0,100850,2.65
2020,1,3,5,15,100860,2.74
2020,1,3,5,30,100870,2.7800000000000002
2020,1,3,5,45,100880,2.59
2020,1,3,6,0,100900,3.11
2020,1,3,6,15,100910,3.21
2020,1,3,6,30,100930,3.2600000000000002
2020,1,3,6,45,100950,3.0700000000000003
2020,1,3,7,0,100970,3.13
2020,1,3,7,15,100990,3.29
2020,1,3,7,30,101000,3.89
2020,1,3,7,45,101020,4.26
2020,1,3,8,0,101030,4.88
2020,1,3,8,15,101050,5.46
2020,1,3,8,30,101060,5.8100000000000005
2020,1,3,8,45,101080,6.08
2020,1,3,9,0,101100,6.3
2020,1,3,9,15,101100,6.25
2020,1,3,9,30,101100,6.18
2020,1,3,9,45,101110,6.16
2020,1,3,10,0,101110,6
2020,1,3,10,15,101100,5.96
2020,1,3,10,30,101080,5.99
2020,1,3,10,45,101060,6.05
2020,1,3,11,0,101040,5.8100000000000005
2020,1,3,11,15,101020,5.74
2020,1,3,11,30,101000,5.59
2020,1,3,11,45,100980,5.33
2020,1,3,12,0,100960,5.32
2020,1,3,12,15,100940,5.28
2020,1,3,12,30,100920,5.05
2020,1,3,12,45,100890,4.94
2020,1,3,13,0,100870,4.83
2020,1,3,13,15,100850,4.84
2020,1,3,13,30,100830,4.41
2020,1,3,13,45,100820,4.0200000000000005
2020,1,3,14,0,100800,3.94
2020,1,3,14,15,100790,4.13
2020,1,3,14,30,100780,4.24
2020,1,3,14,45,100780,4.7700000000000005
2020,1,3,15,0,100770,5.17
2020,1,3,15,15,100770,5.84
2020,1,3,15,30,100770,5.91
2020,1,3,15,45,100770,5.8
2020,1,3,16,0,100760,5.23
2020,1,3,16,15,100770,4.83
2020,1,3,16,30,100780,4.48
2020,1,3,16,45,100790,4.19
2020,1,3,17,0,100790,4.0600000000000005
2020,1,3,17,15,100800,3.86
2020,1,3,17,30,100810,3.54
2020,1,3,17,45,100820,3.17
2020,1,3,18,0,100820,2.82
2020,1,3,18,15,100830,2.77
2020,1,3,18,30,100830,2.69
2020,1,3,18,45,100830,2.56
2020,1,3,19,0,100840,2.25
2020,1,3,19,15,100850,2.2600000000000002
2020,1,3,19,30,100860,2.06
2020,1,3,19,45,100880,2.14
2020,1,3,20,0,100890,2.05
2020,1,3,20,15,100890,2.12
2020,1,3,20,30,100900,2.2
2020,1,3,20,45,100900,2.33
2020,1,3,21,0,100910,2.2800000000000002
2020,1,3,21,15,100910,2.35
2020,1,3,21,30,100900,2.34
2020,1,3,21,45,100900,2.3000000000000003
2020,1,3,22,0,100900,2.42
2020,1,3,22,15,100890,2.77
2020,1,3,22,30,100870,2.93
2020,1,3,22,45,100860,2.94
2020,1,3,23,0,100850,2.93
2020,1,3,23,15,100840,2.88
2020,1,3,23,30,100830,2.5100000000000002
2020,1,3,23,45,100820,2.41
2020,1,4,0,0,100810,2.38
2020,1,4,0,15,100800,2.41
2020,1,4,0,30,100780,2.36
2020,1,4,0,45,100770,2.32
2020,1,4,1,0,100760,2.12
2020,1,4,1,15,100740,2.2600000000000002
2020,1,4,1,30,100730,2.38
2020,1,4,1,45,100710,2.63
2020,1,4,2,0,100700,2.8000000000000003
2020,1,4,2,15,100690,2.73
2020,1,4,2,30,100690,2.68
2020,1,4,2,45,100680,2.61
2020,1,4,3,0,100680,2.81
2020,1,4,3,15,100680,2.75
2020,1,4,3,30,100680,2.59
2020,1,4,3,45,100680,2.5300000000000002
2020,1,4,4,0,100680,2.5
2020,1,4,4,15,100680,2.57
2020,1,4,4,30,100680,2.67
2020,1,4,4,45,100680,2.63
2020,1,4,5,0,100680,2.62
2020,1,4,5,15,100690,2.52
2020,1,4,5,30,100710,2.48
2020,1,4,5,45,100720,2.3000000000000003
2020,1,4,6,0,100730,2.43
2020,1,4,6,15,100750,2.36
2020,1,4,6,30,100770,2.32
2020,1,4,6,45,100780,2.41
2020,1,4,7,0,100800,2.77
2020,1,4,7,15,100810,3.0100000000000002
2020,1,4,7,30,100830,3.58
2020,1,4,7,45,100840,4.19
2020,1,4,8,0,100850,4.7
2020,1,4,8,15,100870,5.05
2020,1,4,8,30,100880,5.46
2020,1,4,8,45,100890,5.86
2020,1,4,9,0,100900,6.12
2020,1,4,9,15,100910,6.29
2020,1,4,9,30,100910,6.3100000000000005
2020,1,4,9,45,100910,6.38
2020,1,4,10,0,100920,6.47
2020,1,4,10,15,100910,6.4
2020,1,4,10,30,100890,6.26
2020,1,4,10,45,100880,6.04
2020,1,4,11,0,100870,6.03
2020,1,4,11,15,100850,6.18
2020,1,4,11,30,100830,6.26
2020,1,4,11,45,100820,6.42
2020,1,4,12,0,100800,6.58
2020,1,4,12,15,100770,6.74
2020,1,4,12,30,100750,6.71
2020,1,4,12,45,100730,6.65
2020,1,4,13,0,100700,6.59
2020,1,4,13,15,100680,6.55
2020,1,4,13,30,100670,6.49
2020,1,4,13,45,100650,6.37
2020,1,4,14,0,100640,6.45
2020,1,4,14,15,100630,6.49
2020,1,4,14,30,100620,6.32
2020,1,4,14,45,100610,6.34
2020,1,4,15,0,100610,6.2
2020,1,4,15,15,100610,6.36
2020,1,4,15,30,100610,6.2
2020,1,4,15,45,100610,6.24
2020,1,4,16,0,100610,5.96
2020,1,4,16,15,100620,5.8
2020,1,4,16,30,100620,5.44
2020,1,4,16,45,100630,5.14
2020,1,4,17,0,100630,5
2020,1,4,17,15,100640,4.7700000000000005
2020,1,4,17,30,100650,4.47
2020,1,4,17,45,100650,4.2
2020,1,4,18,0,100660,4.1
2020,1,4,18,15,100670,3.8200000000000003
2020,1,4,18,30,100680,3.68
2020,1,4,18,45,100690,3.39
2020,1,4,19,0,100690,3.5500000000000003
2020,1,4,19,15,100710,3.46
2020,1,4,19,30,100720,3.2600000000000002
2020,1,4,19,45,100730,3.23
2020,1,4,20,0,100740,3.17
2020,1,4,20,15,100750,3.12
2020,1,4,20,30,100760,3.2
2020,1,4,20,45,100770,3.34
2020,1,4,21,0,100780,3.4
2020,1,4,21,15,100780,3.15
2020,1,4,21,30,100790,3.04
2020,1,4,21,45,100790,3.11
2020,1,4,22,0,100800,3.13
2020,1,4,22,15,100780,3.1
2020,1,4,22,30,100770,2.97
2020,1,4,22,45,100750,3.0100000000000002
2020,1,4,23,0,100740,2.92
2020,1,4,23,15,100730,2.62
2020,1,4,23,30,100720,2.5500000000000003
2020,1,4,23,45,100710,2.72
2020,1,5,0,0,100700,2.77
2020,1,5,0,15,100690,3.1
2020,1,5,0,30,100680,3.5700000000000003
2020,1,5,0,45,100670,3.71
2020,1,5,1,0,100660,4.07
2020,1,5,1,15,100650,4.1
2020,1,5,1,30,100630,4.23
2020,1,5,1,45,100620,4.25
2020,1,5,2,0,100610,4.11
2020,1,5,2,15,100610,4.0200000000000005
2020,1,5,2,30,100620,4.0200000000000005
2020,1,5,2,45,100630,4
2020,1,5,3,0,100640,4.05
2020,1,5,3,15,100640,4.09
2020,1,5,3,30,100640,3.95
2020,1,5,3,45,100650,3.73
2020,1,5,4,0,100650,3.84
2020,1,5,4,15,100660,3.8200000000000003
2020,1,5,4,30,100670,3.92
2020,1,5,4,45,100670,4.0200000000000005
2020,1,5,5,0,100680,4.0200000000000005
2020,1,5,5,15,100700,4.01
2020,1,5,5,30,100720,3.8000000000000003
2020,1,5,5,45,100740,3.5100000000000002
2020,1,5,6,0,100760,3.33
2020,1,5,6,15,100770,3.27
2020,1,5,6,30,100780,3.43
2020,1,5,6,45,100800,3.68
2020,1,5,7,0,100810,4.1
2020,1,5,7,15,100830,4.26
2020,1,5,7,30,100850,4.93
2020,1,5,7,45,100870,5.62
2020,1,5,8,0,100880,5.95
2020,1,5,8,15,100890,6.24
2020,1,5,8,30,100900,6.57
2020,1,5,8,45,100900,6.71
2020,1,5,9,0,100910,6.66
2020,1,5,9,15,100910,6.6000000000000005
2020,1,5,9,30,100910,6.5
2020,1,5,9,45,100910,6.36
2020,1,5,10,0,100900,6.29
2020,1,5,10,15,100890,6.29
2020,1,5,10,30,100880,6.3
2020,1,5,10,45,100870,6.49
2020,1,5,11,0,100860,6.54
2020,1,5,11,15,100840,6.68
2020,1,5,11,30,100830,6.73
2020,1,5,11,45,100820,6.73
2020,1,5,12,0,100810,6.74
2020,1,5,12,15,100790,6.76
2020,1,5,12,30,100770,6.75
2020,1,5,12,45,100760,6.8100000000000005
2020,1,5,13,0,100740,6.54
2020,1,5,13,15,100730,6.5200000000000005
2020,1,5,13,30,100720,6.25
2020,1,5,13,45,100700,6.15
2020,1,5,14,0,100690,5.99
2020,1,5,14,15,100690,6
2020,1,5,14,30,100700,5.88
2020,1,5,14,45,100700,5.84
2020,1,5,15,0,100700,5.7700000000000005
2020,1,5,15,15,100710,5.76
2020,1,5,15,30,100710,5.48
2020,1,5,15,45,100710,5.38
2020,1,5,16,0,100720,5.24
2020,1,5,16,15,100720,5.03
2020,1,5,16,30,100730,4.78
2020,1,5,16,45,100730,4.7700000000000005
2020,1,5,17,0,100740,4.5
2020,1,5,17,15,100740,4.22
2020,1,5,17,30,100750,3.97
2020,1,5,17,45,100750,3.71
2020,1,5,18,0,100760,3.5500000000000003
2020,1,5,18,15,100760,3.5
2020,1,5,18,30,100770,3.41
2020,1,5,18,45,100770,3.38
2020,1,5,19,0,100780,3.09
2020,1,5,19,15,100790,3.0100000000000002
2020,1,5,19,30,100800,3.09
2020,1,5,19,45,100820,3.0300000000000002
2020,1,5,20,0,100830,2.91
2020,1,5,20,15,100840,3.0100000000000002
2020,1,5,20,30,100850,3.0100000000000002
2020,1,5,20,45,100860,3.18
2020,1,5,21,0,100870,3.33
2020,1,5,21,15,100870,3.35
2020,1,5,21,30,100870,3.38
2020,1,5,21,45,100870,3.24
2020,1,5,22,0,100880,3.19
2020,1,5,22,15,100870,3.11
2020,1,5,22,30,100860,3.25
2020,1,5,22,45,100860,3.43
2020,1,5,23,0,100850,3.45
2020,1,5,23,15,100840,3.42
2020,1,5,23,30,100820,3.49
2020,1,5,23,45,100810,3.37
2020,1,6,0,0,100790,3.34
2020,1,6,0,15,100780,3.17
2020,1,6,0,30,100770,2.99
2020,1,6,0,45,100760,2.93
2020,1,6,1,0,100750,2.95
2020,1,6,1,15,100740,2.92
2020,1,6,1,30,100720,2.84
2020,1,6,1,45,100710,2.74
2020,1,6,2,0,100700,2.74
2020,1,6,2,15,100690,2.68
2020,1,6,2,30,100690,2.74
2020,1,6,2,45,100690,2.58
2020,1,6,3,0,100680,2.41
2020,1,6,3,15,100680,2.42
2020,1,6,3,30,100680,2.45
2020,1,6,3,45,100680,2.34
2020,1,6,4,0,100680,2.36
2020,1,6,4,15,100700,2.27
2020,1,6,4,30,100710,2.2800000000000002
2020,1,6,4,45,100720,2.32
2020,1,6,5,0,100740,2.36
2020,1,6,5,15,100740,2.2800000000000002
2020,1,6,5,30,100750,2.5100000000000002
2020,1,6,5,45,100760,2.79
2020,1,6,6,0,100760,3
2020,1,6,6,15,100780,3.0500000000000003
2020,1,6,6,30,100790,2.79
2020,1,6,6,45,100800,2.66
2020,1,6,7,0,100810,3.09
2020,1,6,7,15,100830,3.49
2020,1,6,7,30,100840,4.13
2020,1,6,7,45,100850,4.8500000000000005
2020,1,6,8,0,100860,5.5200000000000005
2020,1,6,8,15,100870,5.84
2020,1,6,8,30,100880,6.03
2020,1,6,8,45,100880,6.03
2020,1,6,9,0,100890,6.13
2020,1,6,9,15,100900,6.12
2020,1,6,9,30,100900,6.140000000000001
2020,1,6,9,45,100910,6.17
2020,1,6,10,0,100910,6.12
2020,1,6,10,15,100900,6.33
2020,1,6,10,30,100890,6.46
2020,1,6,10,45,100880,6.57
2020,1,6,11,0,100860,6.640000000000001
2020,1,6,11,15,100850,6.54
2020,1,6,11,30,100830,6.4
2020,1,6,11,45,100820,6.4
2020,1,6,12,0,100800,6.41
2020,1,6,12,15,100780,6.45
2020,1,6,12,30,100760,6.41
2020,1,6,12,45,100750,6.43
2020,1,6,13,0,100730,6.41
2020,1,6,13,15,100720,6.37
2020,1,6,13,30,100700,6.3100000000000005
2020,1,6,13,45,100690,6.25
2020,1,6,14,0,100680,6.24
2020,1,6,14,15,100670,6.24
2020,1,6,14,30,100670,6.24
2020,1,6,14,45,100670,6.33
2020,1,6,15,0,100670,6.33
2020,1,6,15,15,100660,6.2700000000000005
2020,1,6,15,30,100660,6.0600000000000005
2020,1,6,15,45,100660,5.83
2020,1,6,16,0,100660,5.54
2020,1,6,16,15,100670,5.32
2020,1,6,16,30,100670,5.07
2020,1,6,16,45,100680,4.74
2020,1,6,17,0,100690,4.59
2020,1,6,17,15,100690,4.3100000000000005
2020,1,6,17,30,100700,4.08
2020,1,6,17,45,100700,3.66
2020,1,6,18,0,100700,3.47
2020,1,6,18,15,100710,3.42
2020,1,6,18,30,100710,3.25
2020,1,6,18,45,100720,3.12
2020,1,6,19,0,100720,2.92
2020,1,6,19,15,100730,2.77
2020,1,6,19,30,100750,2.8000000000000003
2020,1,6,19,45,100760,2.92
2020,1,6,20,0,100770,2.89
2020,1,6,20,15,100780,2.9
2020,1,6,20,30,100790,2.93
2020,1,6,20,45,100800,3.13
2020,1,6,21,0,100810,3.25
2020,1,6,21,15,100810,3.42
2020,1,6,21,30,100810,3.33
2020,1,6,21,45,100800,3.15
2020,1,6,22,0,100800,2.96
2020,1,6,22,15,100800,2.85
2020,1,6,22,30,100790,2.7600000000000002
2020,1,6,22,45,100790,2.65
2020,1,6,23,0,100790,2.5300000000000002
2020,1,6,23,15,100770,2.57
2020,1,6,23,30,100760,2.62
2020,1,6,23,45,100740,2.57
2020,1,7,0,0,100720,2.63
2020,1,7,0,15,100720,2.71
2020,1,7,0,30,100710,2.74
2020,1,7,0,45,100710,2.58
2020,1,7,1,0,100700,2.49
2020,1,7,1,15,100680,2.36
2020,1,7,1,30,100670,2.39
2020,1,7,1,45,100650,2.37
2020,1,7,2,0,100630,2.39
2020,1,7,2,15,100630,2.2800000000000002
2020,1,7,2,30,100620,2.09
2020,1,7,2,45,100620,1.85
2020,1,7,3,0,100610,1.8
2020,1,7,3,15,100610,1.75
2020,1,7,3,30,100610,1.72
2020,1,7,3,45,100610,1.7
2020,1,7,4,0,100620,1.76
2020,1,7,4,15,100630,1.6600000000000001
2020,1,7,4,30,100640,1.69
2020,1,7,4,45,100650,1.67
2020,1,7,5,0,100660,1.74
2020,1,7,5,15,100660,1.6500000000000001
2020,1,7,5,30,100670,1.73
2020,1,7,5,45,100670,1.76
2020,1,7,6,0,100670,1.76
2020,1,7,6,15,100680,1.55
2020,1,7,6,30,100690,1.71
2020,1,7,6,45,100710,1.87
2020,1,7,7,0,100720,1.85
2020,1,7,7,15,100730,1.82
2020,1,7,7,30,100740,1.6300000000000001
2020,1,7,7,45,100760,1.68
2020,1,7,8,0,100770,2.07
2020,1,7,8,15,100800,2.5300000000000002
2020,1,7,8,30,100830,2.67
2020,1,7,8,45,100860,3.17
2020,1,7,9,0,100890,3.5
2020,1,7,9,15,100900,3.54
2020,1,7,9,30,100910,3.7
2020,1,7,9,45,100920,3.39
2020,1,7,10,0,100930,3.3000000000000003
2020,1,7,10,15,100910,2.96
2020,1,7,10,30,100890,2.5100000000000002
2020,1,7,10,45,100870,2.18
2020,1,7,11,0,100850,2.08
2020,1,7,11,15,100820,1.96
2020,1,7,11,30,100790,2.1
2020,1,7,11,45,100760,2.1
2020,1,7,12,0,100730,1.86
2020,1,7,12,15,100710,2.06
2020,1,7,12,30,100690,2.2
2020,1,7,12,45,100670,2.54
2020,1,7,13,0,100650,3.0100000000000002
2020,1,7,13,15,100630,3.0700000000000003
2020,1,7,13,30,100610,3.0500000000000003
2020,1,7,13,45,100600,3.5100000000000002
2020,1,7,14,0,100580,4.11
2020,1,7,14,15,100580,3.96
2020,1,7,14,30,100580,3.41
2020,1,7,14,45,100580,3.16
2020,1,7,15,0,100570,2.58
2020,1,7,15,15,100570,1.9100000000000001
2020,1,7,15,30,100570,1.69
2020,1,7,15,45,100560,1.69
2020,1,7,16,0,100560,1.54
2020,1,7,16,15,100570,1.3
2020,1,7,16,30,100570,1.18
2020,1,7,16,45,100580,1.33
2020,1,7,17,0,100580,1.42
2020,1,7,17,15,100600,1.4000000000000001
2020,1,7,17,30,100610,1.57
2020,1,7,17,45,100620,1.8800000000000001
2020,1,7,18,0,100640,2.02
2020,1,7,18,15,100650,2.32
2020,1,7,18,30,100670,2.33
2020,1,7,18,45,100680,2.49
2020,1,7,19,0,100700,2.57
2020,1,7,19,15,100710,2.49
2020,1,7,19,30,100710,2.34
2020,1,7,19,45,100720,2.24
2020,1,7,20,0,100730,2.24
2020,1,7,20,15,100730,2.04
2020,1,7,20,30,100740,1.8900000000000001
2020,1,7,20,45,100740,1.81
2020,1,7,21,0,100750,1.68
2020,1,7,21,15,100750,1.81
2020,1,7,21,30,100750,2
2020,1,7,21,45,100750,2.11
2020,1,7,22,0,100750,2.21
2020,1,7,22,15,100740,2.24
2020,1,7,22,30,100740,2.3000000000000003
2020,1,7,22,45,100730,2.27
2020,1,7,23,0,100720,2.24
2020,1,7,23,15,100720,2.16
2020,1,7,23,30,100710,2.2
2020,1,7,23,45,100710,2.27
2020,1,8,0,0,100700,2.25
2020,1,8,0,15,100690,2.37
2020,1,8,0,30,100680,2.35
2020,1,8,0,45,100680,2.1
2020,1,8,1,0,100670,2.09
2020,1,8,1,15,100660,2.17
2020,1,8,1,30,100640,2.32
2020,1,8,1,45,100630,2.43
2020,1,8,2,0,100620,2.29
2020,1,8,2,15,100620,2.24
2020,1,8,2,30,100610,2.24
2020,1,8,2,45,100600,2.19
2020,1,8,3,0,100600,1.96
2020,1,8,3,15,100590,1.72
2020,1,8,3,30,100590,1.53
2020,1,8,3,45,100590,1.31
2020,1,8,4,0,100580,1.37
2020,1,8,4,15,100590,1.1
2020,1,8,4,30,100600,0.9500000000000001
2020,1,8,4,45,100610,0.8300000000000001
2020,1,8,5,0,100620,0.86
2020,1,8,5,15,100630,0.9500000000000001
2020,1,8,5,30,100640,0.92
2020,1,8,5,45,100650,1
2020,1,8,6,0,100660,1.17
2020,1,8,6,15,100680,1.17
2020,1,8,6,30,100690,0.99
2020,1,8,6,45,100710,0.8300000000000001
2020,1,8,7,0,100720,1.02
2020,1,8,7,15,100730,1.36
2020,1,8,7,30,100730,1.77
2020,1,8,7,45,100730,2.0100000000000002
2020,1,8,8,0,100730,2.29
2020,1,8,8,15,100740,2.65
2020,1,8,8,30,100750,2.97
2020,1,8,8,45,100760,3.58
2020,1,8,9,0,100770,3.95
2020,1,8,9,15,100770,4.2
2020,1,8,9,30,100770,4.26
2020,1,8,9,45,100770,4.47
2020,1,8,10,0,100770,4.63
2020,1,8,10,15,100750,4.75
2020,1,8,10,30,100740,4.69
2020,1,8,10,45,100730,4.75
2020,1,8,11,0,100720,4.73
2020,1,8,11,15,100700,4.9
2020,1,8,11,30,100680,4.91
2020,1,8,11,45,100670,4.98
2020,1,8,12,0,100650,4.96
2020,1,8,12,15,100630,5.03
2020,1,8,12,30,100610,5.03
2020,1,8,12,45,100590,5.09
2020,1,8,13,0,100580,5.15
2020,1,8,13,15,100560,5.19
2020,1,8,13,30,100540,5.11
2020,1,8,13,45,100520,5.19
2020,1,8,14,0,100500,5.24
2020,1,8,14,15,100500,5.21
2020,1,8,14,30,100490,5.15
2020,1,8,14,45,100490,5.28
2020,1,8,15,0,100480,5.23
2020,1,8,15,15,100480,5.29
2020,1,8,15,30,100490,5.25
2020,1,8,15,45,100490,5.03
2020,1,8,16,0,100500,4.83
2020,1,8,16,15,100510,4.72
2020,1,8,16,30,100520,4.57
2020,1,8,16,45,100530,4.24
2020,1,8,17,0,100540,3.94
2020,1,8,17,15,100550,3.7
2020,1,8,17,30,100560,3.47
2020,1,8,17,45,100570,3.2600000000000002
